person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,actual_loan_status,logistic_prob,tree_prob,logistic_pred,tree_pred
30,0,0,61145,7,3,6400,5,11.71,0.1,6,666,1,0,0.2072609228470122,0.48189588189584603,0,0
23,1,4,38034,1,2,5000,5,11.86,0.13,4,600,0,0,0.00011258534729633124,0.0,0,0
27,0,0,190020,6,2,25000,3,12.87,0.13,6,480,1,0,0.2997588304248895,0.48189588189584603,0,0
28,1,3,68991,7,3,4000,5,7.88,0.06,9,566,0,0,1.789431957456099e-05,0.0,0,0
38,1,4,89783,15,3,4000,0,11.26,0.04,14,726,0,0,3.0608594569197854e-05,0.0,0,0
24,0,3,69659,0,0,20000,3,19.13,0.29,3,637,1,1,0.9191799717842621,0.932872655478776,1,1
27,0,4,49685,1,3,5000,3,13.49,0.1,8,591,1,0,0.5413109984900591,0.48189588189584603,1,0
45,0,3,127065,26,0,30000,0,17.91,0.24,14,690,1,1,0.5800790230969456,0.8321334503950876,1,1
28,1,3,145567,3,0,20000,5,7.83,0.14,8,618,1,0,0.03482726539713902,0.25027306488019907,0,0
23,0,4,145005,3,0,4900,0,7.14,0.03,4,714,0,0,2.4882262363589557e-06,0.0,0,0
25,1,0,57305,2,3,8500,0,10.37,0.15,4,680,0,0,0.00012179800441346375,0.0,0,0
24,1,4,49023,1,0,10500,5,11.36,0.21,4,614,0,0,0.00010479731123704556,0.0,0,0
28,1,1,18364,5,3,4000,3,13.11,0.22,8,661,1,1,0.8414787530266419,0.9571385451252645,1,1
33,1,0,72837,11,0,17000,5,16.07,0.23,5,658,1,0,0.6647102159448498,0.8321334503950876,1,1
28,1,3,57666,6,3,5000,1,10.22,0.09,6,650,1,0,0.3081296510331129,0.25027306488019907,0,0
22,0,1,37009,0,3,5000,1,9.88,0.14,4,523,1,1,0.5772482762103476,0.6225490196078499,1,1
33,1,4,112289,8,3,13038,0,7.53,0.12,6,642,0,0,2.8548824176555262e-05,0.0,0,0
32,1,4,35165,8,3,6700,5,10.37,0.19,9,674,1,0,0.4291665469888473,0.6225490196078499,0,1
25,1,3,70489,1,0,9000,1,7.88,0.13,5,566,0,0,3.200081325709013e-05,0.0,0,0
23,0,1,67044,0,0,5000,5,7.05,0.07,3,621,0,0,3.835588744148022e-06,0.0,0,0
23,0,4,65380,1,0,10000,0,16.45,0.15,3,636,1,1,0.6966612460280676,0.8321334503950876,1,1
28,0,0,360880,6,0,9600,4,15.23,0.03,10,678,1,0,0.10308326316424497,0.8321334503950876,0,1
27,1,4,144971,5,0,7000,0,5.99,0.05,5,658,1,0,0.027466036858655642,0.25027306488019907,0,0
27,1,0,48962,4,3,13000,5,13.48,0.27,7,668,1,1,0.8021696016671854,1.0,1,1
31,0,1,97246,6,3,3500,4,12.99,0.04,7,706,1,0,0.1681595183035211,0.48189588189584603,0,0
37,0,3,49344,15,2,15000,5,11.48,0.3,14,690,1,0,0.5228084576163663,0.4617196702002318,1,0
24,0,0,95783,2,3,6465,4,12.11,0.07,3,656,1,1,0.19963640879392347,0.48189588189584603,0,0
25,0,0,97066,3,0,6000,4,8.0,0.06,2,607,1,1,0.036780286059418736,0.25027306488019907,0,0
25,1,3,66100,2,0,5500,1,10.59,0.08,4,624,0,0,3.488890525848752e-05,0.0,0,0
39,0,3,25764,16,3,6000,3,15.27,0.23,13,639,1,0,0.8890688598197579,0.9388794567062748,1,1
26,1,3,53987,0,3,4577,0,12.05,0.08,4,566,1,1,0.6310852730563608,0.48189588189584603,1,0
28,1,0,171632,4,0,18000,1,10.38,0.1,8,653,0,0,1.2121090822502732e-05,0.0,0,0
28,1,3,70024,4,0,10625,4,12.42,0.15,6,534,1,0,0.4640148186100419,0.48189588189584603,0,0
23,0,3,68971,0,0,18000,5,11.11,0.26,2,519,0,0,0.0001455360434334022,0.0,0,0
23,0,3,48964,1,3,6000,5,7.67,0.12,2,638,0,0,1.7008018134404315e-05,0.0,0,0
23,0,4,67267,0,3,4800,3,11.6,0.07,3,694,0,0,3.171514198334942e-05,0.0,0,0
23,1,0,115126,0,0,10000,4,7.96,0.09,4,577,0,0,9.990988925961812e-06,0.0,0,0
21,1,3,33472,0,0,2000,1,6.99,0.06,3,604,1,1,0.074644276686266,0.6225490196078499,0,1
23,1,3,52567,1,3,10000,1,9.25,0.19,3,595,0,0,0.0001930760897628882,0.0,0,0
23,0,3,90963,0,0,10200,4,6.03,0.11,2,617,0,0,3.845555857200948e-06,0.0,0,0
23,0,0,101803,3,0,23000,1,11.99,0.23,2,705,1,0,0.22768038625731588,0.48189588189584603,0,0
28,1,0,38864,7,3,8500,3,16.07,0.22,10,670,1,1,0.8915239210158539,0.9388794567062748,1,1
29,1,1,61164,6,0,16000,5,13.11,0.26,5,690,1,0,0.5018133961947089,0.4617196702002318,1,0
24,1,0,40955,3,3,10000,0,9.88,0.24,4,656,1,1,0.7170748762605603,0.6225490196078499,1,1
28,1,1,18895,4,2,4375,4,12.42,0.23,9,573,1,1,0.848243524676175,0.9571385451252645,1,1
25,0,3,79012,4,3,4800,2,13.49,0.06,3,667,0,0,6.99589345851407e-05,0.0,0,0
24,0,4,85171,5,0,11000,0,11.01,0.13,3,666,0,0,2.9660099225347987e-05,0.0,0,0
24,1,3,75484,2,3,20000,2,11.12,0.26,2,562,1,1,0.7580858713727208,1.0,1,1
29,0,1,120471,3,0,6000,5,6.92,0.05,7,633,1,0,0.016355906601727165,0.25027306488019907,0,0
23,1,3,19062,2,2,4000,0,13.98,0.21,4,667,1,1,0.8811336741494039,0.7734082397003778,1,1
25,0,1,63540,6,3,16000,5,13.98,0.25,4,633,1,1,0.704955970905184,0.8998646820027069,1,1
25,0,1,53862,3,3,10000,3,15.65,0.19,4,564,1,1,0.8726094446714423,0.9388794567062748,1,1
36,1,0,33396,14,2,6000,2,7.14,0.18,15,677,1,0,0.1994668986375595,0.6225490196078499,0,1
26,0,0,50475,4,0,7500,4,7.88,0.15,2,583,1,0,0.1196002367768512,0.25027306488019907,0,0
23,1,1,72987,0,3,8000,1,10.94,0.11,3,556,0,0,0.00017129885821265308,0.0,0,0
40,0,0,51404,17,0,18000,3,5.79,0.35,14,707,1,0,0.17075187550494741,0.4617196702002318,0,0
39,0,0,94734,16,3,25000,2,16.02,0.26,17,660,1,1,0.7447466422411256,1.0,1,1
30,1,1,88459,7,3,9419,4,7.05,0.11,8,702,0,0,9.137418701998844e-06,0.0,0,0
23,0,1,44444,2,0,6400,0,11.49,0.14,3,602,1,0,0.39602916037419805,0.48189588189584603,0,0
26,1,4,58445,6,3,6000,1,9.78,0.1,4,701,1,0,0.22263993226454423,0.25027306488019907,0,0
27,1,1,24665,6,3,9575,2,6.62,0.39,9,603,1,1,0.8778005886965493,1.0,1,1
27,0,0,283178,5,0,28000,5,15.96,0.1,5,597,1,0,0.11356983368614326,0.8321334503950876,0,1
34,1,3,60700,12,3,10000,4,9.97,0.16,7,654,0,0,6.43524142608234e-05,0.0,0,0
22,0,0,34732,0,3,1000,2,10.25,0.03,4,509,1,1,0.2962930348742324,0.6225490196078499,0,1
25,1,4,55313,3,0,6800,2,6.03,0.12,2,647,1,0,0.059819117577332014,0.25027306488019907,0,0
40,0,0,86625,10,3,6000,4,9.63,0.07,14,636,1,0,0.11664038809382254,0.25027306488019907,0,0
27,1,0,79026,6,0,5300,2,7.51,0.07,10,640,0,0,7.251586341472898e-06,0.0,0,0
23,1,0,54909,1,0,16750,1,12.53,0.31,3,646,0,0,0.0005841024095458331,0.0,0,0
27,0,3,61912,7,3,1800,4,13.19,0.03,6,616,1,0,0.25537580623611594,0.48189588189584603,0,0
28,1,3,111247,5,0,20000,3,15.13,0.18,6,660,1,1,0.41951148135080213,0.8321334503950876,0,1
26,1,1,46438,4,3,6025,0,10.99,0.13,3,664,0,0,0.00015419042969217806,0.0,0,0
23,1,0,51279,1,3,15000,5,11.83,0.29,4,674,1,1,0.7232380382931508,1.0,1,1
22,0,4,60896,0,0,22000,3,9.91,0.36,4,595,0,0,0.00022151245717324955,0.0,0,0
26,0,0,107633,1,0,8000,2,10.99,0.07,3,542,0,0,3.221858320846967e-05,0.0,0,0
28,1,3,45578,5,0,18250,3,7.49,0.4,10,568,0,0,0.00038131993999771424,0.0,0,0
28,1,2,75097,3,3,4000,2,10.95,0.05,8,600,0,0,6.195381214768798e-05,0.0,0,0
32,0,1,68343,8,0,11507,2,11.01,0.17,9,670,0,0,3.644995276325456e-05,0.0,0,0
37,0,4,43257,13,3,4000,3,9.32,0.09,16,694,1,1,0.10520001011080088,0.25027306488019907,0,0
27,0,0,26266,6,2,7350,2,12.07,0.28,5,501,0,0,0.0018487582991911634,0.0,0,0
25,0,0,50542,1,3,8000,4,11.7,0.16,5,628,1,0,0.4518728927512885,0.48189588189584603,0,0
22,1,3,28173,0,3,7500,0,9.76,0.27,3,623,1,1,0.8555225117235213,1.0,1,1
28,1,1,132959,7,0,15000,5,16.32,0.11,5,593,0,0,9.901913837302213e-05,0.0,0,0
31,1,0,31345,10,2,2400,0,14.42,0.08,8,534,0,0,0.0005158803661311207,0.0,0,0
22,1,0,73356,0,0,18000,1,9.88,0.25,3,659,0,0,8.51075322959976e-05,0.0,0,0
25,0,0,60846,1,0,5000,1,5.79,0.08,2,604,0,0,6.601384413470611e-06,0.0,0,0
36,0,0,59613,12,2,4200,4,16.02,0.07,13,640,1,0,0.4474868202143574,0.8321334503950876,0,1
29,1,3,196282,9,0,25000,4,9.96,0.13,5,654,0,0,5.368551001752498e-06,0.0,0,0
23,0,1,90771,0,3,12000,4,12.98,0.13,2,678,0,0,6.304033209395477e-05,0.0,0,0
31,0,0,73892,6,3,8650,4,8.49,0.12,8,695,1,0,0.08850468646303465,0.25027306488019907,0,0
27,1,3,61219,3,3,6400,5,12.48,0.1,7,571,0,0,0.0001264483471661357,0.0,0,0
26,1,0,108810,4,3,10000,4,7.49,0.09,4,619,0,0,1.401598286801585e-05,0.0,0,0
25,1,0,126747,0,0,5000,4,15.13,0.04,3,563,0,0,9.513840895730588e-05,0.0,0,0
30,1,1,55000,8,3,4000,3,10.59,0.07,8,648,1,0,0.22711944268553338,0.25027306488019907,0,0
22,1,3,79103,2,3,14000,3,7.49,0.18,2,544,0,0,6.668906422953159e-05,0.0,0,0
25,0,4,73045,1,3,8400,5,6.66,0.11,3,579,0,0,1.3266379054228082e-05,0.0,0,0
30,0,3,37774,10,3,7000,2,11.01,0.19,5,591,1,1,0.6413816529195546,0.6225490196078499,1,1
29,0,1,151029,4,3,7200,3,9.99,0.05,6,684,0,0,1.293200427372745e-05,0.0,0,0
36,0,1,120748,13,0,6000,1,8.13,0.05,15,690,1,0,0.02478488778666291,0.25027306488019907,0,0
34,1,1,57467,12,0,12000,2,7.88,0.21,10,657,0,0,3.218619065377391e-05,0.0,0,0
29,1,3,162736,4,0,21581,5,10.67,0.13,7,656,0,0,8.087816611316507e-06,0.0,0,0
22,0,4,59009,0,3,15000,4,15.7,0.25,4,695,1,1,0.7868643975371404,0.8998646820027069,1,1
22,1,1,24148,1,0,4950,4,11.71,0.2,2,594,1,1,0.602263408038942,0.9571385451252645,1,1
23,1,3,65597,2,0,7000,5,6.62,0.11,3,635,0,0,6.075801985730065e-06,0.0,0,0
27,1,4,25020,4,3,8000,4,11.89,0.32,10,640,1,1,0.9068376213480126,1.0,1,1
32,1,0,184703,13,0,8400,5,12.84,0.05,9,626,0,0,1.7265482887471472e-05,0.0,0,0
34,0,3,123635,13,3,8400,1,17.19,0.07,10,630,1,0,0.6512803182893525,0.9388794567062748,1,1
24,0,0,133070,0,3,13000,0,8.9,0.1,2,553,0,0,4.526660410753335e-05,0.0,0,0
23,0,3,37174,0,3,8723,3,14.85,0.23,4,626,1,1,0.8731613221279314,0.9388794567062748,1,1
21,0,3,72770,2,3,12000,4,7.51,0.16,3,621,1,0,0.12300527462784543,0.25027306488019907,0,0
40,1,0,58729,14,3,6000,5,10.08,0.1,13,594,0,0,5.03205648927197e-05,0.0,0,0
23,1,0,89735,2,3,24000,0,10.99,0.27,2,689,1,1,0.5878548494726848,1.0,1,1
26,0,1,66973,5,3,5000,2,11.86,0.07,2,639,0,0,5.796301535362228e-05,0.0,0,0
25,0,1,87577,3,3,10000,3,10.37,0.11,4,697,1,0,0.1377621348653678,0.25027306488019907,0,0
22,1,1,97420,1,3,33950,4,14.54,0.35,4,691,1,1,0.7501063829531911,1.0,1,1
21,0,4,40207,0,0,3250,2,7.14,0.08,3,649,1,1,0.043119164754329864,0.6225490196078499,0,1
39,0,0,84939,19,0,8400,0,7.88,0.1,15,634,1,0,0.058606223895426995,0.25027306488019907,0,0
27,1,1,151005,5,0,8000,1,6.76,0.05,10,629,0,0,4.4801590284418276e-06,0.0,0,0
32,1,3,90707,7,3,10000,2,7.33,0.11,7,583,0,0,3.13366113200411e-05,0.0,0,0
25,1,3,36953,1,3,3000,4,11.85,0.08,4,671,0,0,6.557854225169717e-05,0.0,0,0
23,0,3,40877,0,3,10998,1,7.73,0.27,3,668,1,1,0.5083675844882646,1.0,1,1
22,1,4,35218,0,3,4800,3,12.99,0.14,4,695,1,0,0.5542227121146219,0.6225490196078499,1,1
26,0,1,101633,2,0,4925,4,9.96,0.05,3,621,0,0,9.359852922956148e-06,0.0,0,0
27,0,0,137875,4,0,20000,1,13.06,0.15,8,715,1,0,0.13410163851847687,0.48189588189584603,0,0
28,1,4,47268,5,3,5000,1,11.01,0.11,5,567,0,0,0.00020199962893310957,0.0,0,0
38,1,0,96979,16,3,6000,4,11.83,0.06,12,674,1,0,0.18295068334241835,0.48189588189584603,0,0
31,1,1,36809,9,3,6600,2,16.33,0.18,7,726,1,1,0.8425929581972116,0.9388794567062748,1,1
26,1,3,123278,6,0,20000,0,11.36,0.16,4,651,1,0,0.20760583246535633,0.48189588189584603,0,0
22,0,1,65385,0,0,6000,5,8.9,0.09,2,627,1,0,0.053732472844098676,0.25027306488019907,0,0
32,1,4,54390,7,3,12000,4,11.01,0.22,8,687,0,0,0.00014865737441879595,0.0,0,0
29,1,4,39618,8,0,8000,3,6.69,0.2,6,703,1,0,0.10600109090802262,0.6225490196078499,0,1
31,0,1,145920,7,3,10000,5,13.49,0.07,5,690,1,1,0.1721332783036721,0.48189588189584603,0,0
35,1,0,96852,14,2,15000,5,15.99,0.15,5,677,0,0,0.00015616198397831282,0.0,0,0
29,1,0,65756,7,3,12000,4,14.74,0.18,10,559,1,0,0.8044750569866995,0.9388794567062748,1,1
26,1,4,55208,5,3,15000,1,8.88,0.27,3,636,1,1,0.6455390817895983,1.0,1,1
25,0,4,38285,3,3,14700,0,12.29,0.38,4,515,1,1,0.980775433160941,1.0,1,1
29,0,1,109424,5,0,5000,5,7.69,0.05,5,569,0,0,5.1768678569109854e-06,0.0,0,0
25,1,1,43983,3,3,2497,3,11.77,0.06,4,614,1,1,0.3640369449237611,0.48189588189584603,0,0
22,1,4,37775,0,3,15000,4,11.01,0.4,4,532,1,1,0.9662355632249768,1.0,1,1
25,0,3,70112,2,3,10600,3,14.91,0.15,4,641,1,1,0.6368186255520597,0.9388794567062748,1,1
35,1,4,66043,12,2,6000,3,6.62,0.09,5,639,1,0,0.07626242366859134,0.25027306488019907,0,0
27,1,3,62193,5,0,8400,2,10.78,0.14,5,669,1,0,0.22290410643359385,0.25027306488019907,0,0
24,1,3,70789,0,0,11020,4,12.7,0.16,4,637,1,0,0.35332220164822703,0.48189588189584603,0,0
26,0,3,78612,5,0,13554,1,11.81,0.17,5,649,0,0,5.300501223826489e-05,0.0,0,0
35,0,4,42715,14,3,8000,3,12.4,0.19,6,639,0,0,0.000238076081480455,0.0,0,0
28,1,2,70923,9,0,4500,4,11.12,0.06,7,683,0,0,1.2275230266898224e-05,0.0,0,0
28,0,1,54877,5,3,4000,4,14.9,0.07,6,642,1,1,0.44616736132669815,0.9388794567062748,0,1
24,0,0,83361,0,3,5000,5,10.99,0.06,2,589,1,0,0.1949632346866702,0.25027306488019907,0,0
39,0,3,118746,18,0,8000,3,13.49,0.07,16,608,1,0,0.1634382973913745,0.48189588189584603,0,0
22,0,1,73132,3,3,9000,0,11.01,0.12,2,636,0,0,8.334560377953034e-05,0.0,0,0
23,0,0,59283,2,0,19000,4,11.36,0.32,4,662,0,0,0.0001416322425494667,0.0,0,0
41,0,3,65373,18,0,6000,0,6.17,0.09,14,702,1,0,0.025526921178701638,0.25027306488019907,0,0
33,1,3,65881,13,0,16000,1,18.67,0.24,10,668,1,1,0.8957931675044423,0.8321334503950876,1,1
26,0,3,36849,3,0,6500,5,6.62,0.18,3,633,1,0,0.0827590326925067,0.6225490196078499,0,1
33,1,0,16684,7,3,1462,3,9.59,0.09,7,675,1,0,0.2493872160007294,0.9571385451252645,0,1
41,1,3,106476,23,0,4000,2,7.14,0.04,17,633,1,0,0.02791323331389995,0.25027306488019907,0,0
37,1,4,84688,13,0,10000,5,11.01,0.12,11,677,1,0,0.10258448160507179,0.48189588189584603,0,0
25,1,0,78765,2,0,10000,1,12.99,0.13,2,653,1,0,0.3935893718163447,0.48189588189584603,0,0
23,0,3,26644,3,3,5400,3,11.01,0.2,4,580,0,0,0.00030869343344494494,0.0,0,0
29,0,0,53840,7,0,24000,3,6.91,0.45,8,680,0,0,0.00013747566344729685,0.0,0,0
27,0,3,68135,6,0,10050,0,9.63,0.15,8,647,0,0,2.9079097561244488e-05,0.0,0,0
28,0,1,42669,4,0,9600,4,13.16,0.22,8,667,1,0,0.47555314360445416,0.48189588189584603,0,0
30,0,3,64393,6,3,15000,4,7.53,0.23,5,653,0,0,3.917780861223038e-05,0.0,0,0
23,0,4,49043,0,3,7500,5,12.69,0.15,2,703,1,0,0.35270088508107483,0.48189588189584603,0,0
26,0,4,75277,6,3,8000,4,12.99,0.11,4,671,1,0,0.3004638614371754,0.48189588189584603,0,0
23,0,3,29861,1,3,5000,0,10.11,0.17,4,441,0,0,0.0006621680589930869,0.0,0,0
34,0,1,84846,12,0,20000,0,6.54,0.24,5,653,1,0,0.1116130743675091,0.25027306488019907,0,0
22,1,1,84985,0,3,13600,4,12.21,0.16,4,563,0,0,0.0001847808741403724,0.0,0,0
23,0,4,86154,4,3,10000,3,7.98,0.12,3,575,0,0,2.5666864351331382e-05,0.0,0,0
22,0,3,54736,3,3,2400,3,12.18,0.04,4,632,0,0,4.090622526442159e-05,0.0,0,0
25,1,1,67097,4,3,20000,5,12.43,0.3,4,659,1,1,0.7227850315477098,1.0,1,1
24,1,1,87435,3,2,9000,2,7.49,0.1,4,670,1,0,0.08032970872645119,0.25027306488019907,0,0
40,1,1,72968,20,0,14400,2,5.42,0.2,12,731,1,0,0.03864636495556515,0.25027306488019907,0,0
38,0,2,49407,15,0,15000,1,16.07,0.3,14,667,1,0,0.8701207288847074,0.932872655478776,1,1
28,1,1,64464,9,3,12000,3,14.22,0.19,10,710,1,0,0.6120421309009909,0.7734082397003778,1,1
22,1,0,95389,0,0,5500,1,14.61,0.06,4,657,1,0,0.3483678965481264,0.8321334503950876,0,1
22,1,3,25183,0,3,5000,3,11.35,0.2,3,576,1,1,0.7933620422927524,0.6225490196078499,1,1
28,0,0,137879,8,0,8000,5,18.64,0.06,10,635,1,0,0.3772395642230832,0.8321334503950876,0,1
27,1,3,67978,5,0,10000,2,6.91,0.15,8,590,1,1,0.11311906620706463,0.25027306488019907,0,0
25,0,4,73286,0,0,6900,4,9.99,0.09,3,638,1,0,0.07957480513475665,0.25027306488019907,0,0
29,1,3,88643,8,3,8000,2,7.4,0.09,7,697,1,0,0.07605059913311084,0.25027306488019907,0,0
38,1,0,21480,16,2,1000,5,16.29,0.05,13,587,1,0,0.5887421950413468,0.8321334503950876,1,1
27,0,0,97091,4,3,9000,1,11.37,0.09,7,705,1,0,0.18665818335566248,0.48189588189584603,0,0
26,0,2,40961,5,3,3000,1,11.12,0.07,2,701,1,0,0.22149830691625744,0.6225490196078499,0,1
40,0,0,190794,19,3,25000,2,16.82,0.13,16,567,1,1,0.5286209797311451,0.9388794567062748,1,1
33,1,0,93356,9,3,17507,3,11.52,0.19,11,664,0,0,9.130813230822547e-05,0.0,0,0
25,1,1,36969,1,2,10000,0,14.61,0.27,2,598,0,0,0.0034127453197801308,0.0,0,0
21,1,3,32718,0,2,7500,3,6.62,0.23,4,613,0,0,8.332393390205778e-05,0.0,0,0
24,1,0,73119,4,3,12000,1,8.9,0.16,4,594,0,0,9.049537016850446e-05,0.0,0,0
24,1,3,72910,1,0,7200,5,13.29,0.1,4,626,1,0,0.2591594317850223,0.48189588189584603,0,0
23,1,3,71662,0,0,9000,1,8.49,0.13,3,579,0,0,3.6390830563998236e-05,0.0,0,0
24,0,1,96895,3,0,10000,3,9.07,0.1,4,637,0,0,8.708993201114856e-06,0.0,0,0
25,0,4,202600,0,0,35000,0,10.65,0.17,4,618,0,0,9.577661374108444e-06,0.0,0,0
36,1,0,94596,12,0,20000,1,11.81,0.21,10,662,1,0,0.3312704027165835,0.48189588189584603,0,0
41,1,0,71026,21,3,7150,4,15.99,0.1,16,701,1,1,0.5056422209171292,0.9388794567062748,1,1
28,0,4,58934,4,3,1200,0,17.56,0.02,5,566,1,1,0.7965514375344952,0.9388794567062748,1,1
24,0,0,79138,2,3,21250,1,15.95,0.27,4,650,1,1,0.8754016956397179,1.0,1,1
27,0,4,36896,5,3,11500,5,10.36,0.31,6,677,1,1,0.657129259766547,1.0,1,1
21,1,3,48970,0,3,4000,1,7.51,0.08,2,629,1,0,0.17012879498599162,0.25027306488019907,0,0
27,0,2,48705,5,3,10000,5,11.01,0.21,10,666,1,0,0.38761426168465984,0.48189588189584603,0,0
29,0,4,253340,7,0,14000,3,12.42,0.06,6,739,1,0,0.037339585377389996,0.48189588189584603,0,0
32,0,1,61233,9,0,9600,4,6.76,0.16,9,720,1,0,0.03126033444272844,0.25027306488019907,0,0
24,0,1,63425,0,3,3000,0,7.05,0.05,4,634,1,0,0.09535208499923231,0.25027306488019907,0,0
25,0,3,61151,2,0,6000,4,8.18,0.1,3,655,1,0,0.04820225287438842,0.25027306488019907,0,0
26,0,1,104483,2,3,12000,1,12.99,0.11,2,659,0,0,9.113888688485734e-05,0.0,0,0
27,1,1,52403,6,0,17500,5,7.29,0.33,7,623,1,0,0.3334482828962278,0.4617196702002318,0,0
26,1,3,93125,3,0,12800,5,6.92,0.14,3,630,1,0,0.045914794991336876,0.25027306488019907,0,0
27,1,4,61514,1,3,1500,0,12.21,0.02,5,697,0,0,5.878809660355182e-05,0.0,0,0
21,0,1,67259,0,0,10500,1,7.51,0.16,3,534,0,0,3.220667165447634e-05,0.0,0,0
55,0,0,41815,33,3,12000,0,6.92,0.29,30,592,1,1,0.53467915505423,1.0,1,1
24,1,0,54057,3,2,9000,4,15.31,0.17,2,534,0,0,0.0008466576552179894,0.0,0,0
23,1,3,55780,1,3,14398,4,11.84,0.26,3,671,1,1,0.6853292538489835,1.0,1,1
26,1,4,56370,4,0,11000,2,12.69,0.2,2,518,0,0,0.00042953651664375745,0.0,0,0
31,1,0,32341,7,0,6500,4,9.99,0.2,9,666,0,0,6.451281354389879e-05,0.0,0,0
30,1,0,73086,7,3,5000,3,11.01,0.07,8,673,1,0,0.21347270157568238,0.48189588189584603,0,0
26,1,0,114761,0,0,5000,5,9.88,0.04,2,533,0,0,1.856181697853991e-05,0.0,0,0
24,0,4,41847,2,3,5000,4,14.96,0.12,4,641,1,1,0.6050577373861395,0.9388794567062748,1,1
26,0,4,61174,6,3,10000,4,7.02,0.16,3,630,0,0,2.0244606306202562e-05,0.0,0,0
25,0,3,76193,3,2,15000,0,17.58,0.2,3,576,0,0,0.0016449196312464543,0.0,0,0
25,0,4,41479,1,0,2000,3,7.66,0.05,4,703,1,1,0.024078123868128014,0.6225490196078499,0,1
31,0,0,31287,10,2,3075,2,11.83,0.1,5,556,1,0,0.477235134457656,0.6225490196078499,0,1
25,1,1,78797,6,3,4800,2,11.19,0.06,4,667,0,0,4.373400044565662e-05,0.0,0,0
33,1,4,76288,12,3,16000,4,13.11,0.21,5,654,0,0,0.00022516006718155716,0.0,0,0
24,1,0,60915,1,3,6000,4,7.49,0.1,4,677,0,0,1.5377710976465735e-05,0.0,0,0
24,1,3,91142,3,0,7500,1,11.25,0.08,4,610,1,0,0.20944413364297687,0.48189588189584603,0,0
31,1,0,140147,8,0,6682,1,8.43,0.05,10,714,0,0,5.159778259530644e-06,0.0,0,0
54,1,0,97013,30,0,1800,4,9.88,0.02,21,617,1,0,0.05563086914400381,0.25027306488019907,0,0
35,0,3,128173,14,0,15000,0,15.96,0.12,8,685,1,0,0.3619812071735774,0.8321334503950876,0,1
30,1,0,132746,8,3,20000,5,14.11,0.15,5,717,0,0,5.4785534660466215e-05,0.0,0,0
35,1,3,133041,12,3,3200,4,11.48,0.02,9,566,0,0,4.6535802085518596e-05,0.0,0,0
26,1,1,70484,4,3,20000,0,10.25,0.28,2,590,1,1,0.7847915585725039,1.0,1,1
33,0,3,138906,10,0,14000,4,6.03,0.1,8,634,1,0,0.013591562894765067,0.25027306488019907,0,0
45,1,0,43970,25,3,10000,3,11.11,0.23,11,719,0,0,0.00018009132951600854,0.0,0,0
21,0,0,65121,0,0,16000,1,15.65,0.25,4,640,0,0,0.0005084661445860554,0.0,0,0
25,1,0,60632,0,0,2400,0,7.51,0.04,2,629,0,0,1.1798690582514116e-05,0.0,0,0
25,1,1,56908,2,3,9500,1,6.76,0.17,3,660,0,0,4.5270573189743836e-05,0.0,0,0
21,0,0,48860,0,3,1775,1,6.54,0.04,3,629,0,0,1.0261736142086901e-05,0.0,0,0
27,1,3,62693,6,3,10144,4,11.02,0.16,6,555,1,1,0.5358414070519055,0.48189588189584603,1,0
32,0,0,80462,10,0,2000,0,15.28,0.02,7,617,1,1,0.34903958403138574,0.8321334503950876,0,1
22,1,0,25007,0,3,4948,3,11.01,0.2,3,639,1,1,0.6962752642987833,0.6225490196078499,1,1
27,1,3,30156,6,0,11000,5,11.01,0.36,6,608,0,0,0.0007408695893191229,0.0,0,0
23,1,1,68104,5,2,20000,1,11.01,0.29,3,658,1,0,0.6623947974402326,0.4617196702002318,1,0
24,0,1,53826,2,0,2000,1,5.79,0.04,3,660,1,0,0.020563479354264082,0.25027306488019907,0,0
43,1,4,235207,23,0,10000,1,12.73,0.04,12,643,1,0,0.130002765554507,0.48189588189584603,0,0
36,1,2,56396,13,0,8000,5,5.42,0.14,15,726,1,0,0.017891933207113714,0.25027306488019907,0,0
38,1,0,51175,18,3,10971,4,13.95,0.21,12,656,1,1,0.7264936756644789,0.7734082397003778,1,1
21,0,3,28348,0,2,5000,5,11.01,0.18,3,506,1,0,0.6121841537102043,0.6225490196078499,1,1
23,0,0,46384,3,3,4500,1,7.94,0.1,3,594,1,0,0.20749456938027402,0.25027306488019907,0,0
33,0,3,73043,11,3,16800,3,12.1,0.23,9,637,0,0,0.0001729626987108725,0.0,0,0
31,1,1,60974,10,3,8000,4,11.01,0.13,9,547,0,0,0.000131692321571789,0.0,0,0
24,0,3,57192,1,0,12000,0,6.99,0.21,3,627,0,0,3.2458870516851e-05,0.0,0,0
43,1,0,81295,15,0,10000,3,11.44,0.12,15,667,0,0,2.9341818220601583e-05,0.0,0,0
30,0,3,87596,8,0,14000,3,6.99,0.16,9,647,1,0,0.04209544261534522,0.25027306488019907,0,0
28,0,1,61096,4,0,4000,0,12.56,0.07,7,631,1,0,0.25834060837268624,0.48189588189584603,0,0
25,0,0,72861,5,0,15000,5,8.49,0.21,3,528,0,0,3.418368513300567e-05,0.0,0,0
24,1,3,38306,4,0,5000,1,5.42,0.13,2,637,1,0,0.07687596595490026,0.6225490196078499,0,1
